1-outcome-code,1-outcome-name,2-output-code,2-output-name,3-1-start-date,3-2-end-date,3-code,3-id,3-name,5-1-agency-abbreviation,5-2-agency,6-contributing-partner,6-contributing-partner-type,7-parent-contributing-partner,7-parent-contributing-partner-type,Total Available Resources-2023,Total Available Resources-2024,Total Available Resources-2025,Total Available Resources-2026,Total Expenditure-2023,Total Expenditure-2023-disaggregation-inferred,Total Expenditure-2024,Total Expenditure-2024-disaggregation-inferred,Total Expenditure-2025,Total Expenditure-2025-disaggregation-inferred,Total Expenditure-2026,Total Expenditure-2026-disaggregation-inferred,Total Required Resources-2023,Total Required Resources-2024,Total Required Resources-2025,Total Required Resources-2026
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2024-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU3,108972,"Reforço do sistema Nacional de Estatística para a produção de dados de qualidade, desagregados e sensiveis ao género (UNFPA, UNICEF, UNDP)",UNICEF,United Nations Children's Fund,,,,,,,,,,true,,false,,false,,false,50000,50000,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2024-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU3,108972,"Reforço do sistema Nacional de Estatística para a produção de dados de qualidade, desagregados e sensiveis ao género (UNFPA, UNICEF, UNDP)",UNICEF,United Nations Children's Fund,Core Funding,Multilateral - UN organizations excluding pooled funds,,,50000,,,,50000,true,,false,,false,,false,,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2024-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU3,108972,"Reforço do sistema Nacional de Estatística para a produção de dados de qualidade, desagregados e sensiveis ao género (UNFPA, UNICEF, UNDP)",UNDP,United Nations Development Programme,,,,,,,,,,false,,false,,false,,false,85000,50000,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2024-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU3,108972,"Reforço do sistema Nacional de Estatística para a produção de dados de qualidade, desagregados e sensiveis ao género (UNFPA, UNICEF, UNDP)",UNDP,United Nations Development Programme,Core Funding,Multilateral - UN organizations excluding pooled funds,,,50000,31000,,,50000,false,31000,false,,false,,false,,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2024-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU3,108972,"Reforço do sistema Nacional de Estatística para a produção de dados de qualidade, desagregados e sensiveis ao género (UNFPA, UNICEF, UNDP)",UNFPA,United Nations Population Fund,,,,,,,,,,false,,false,,false,,false,165000,175000,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2024-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU3,108972,"Reforço do sistema Nacional de Estatística para a produção de dados de qualidade, desagregados e sensiveis ao género (UNFPA, UNICEF, UNDP)",UNFPA,United Nations Population Fund,Core Funding,Multilateral - UN organizations excluding pooled funds,,,165000,75276,,,165000,false,75276,false,,false,,false,,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU4,108978,"Reforço das capacidades da Administração Publica para mobilização financiamentos sustentaveis para o desenvolvimento e gestão transparente com prestação de contas de recursos publicos a nivel nacional e local (UNDP, UNFPA, UNICEF)",UNICEF,United Nations Children's Fund,,,,,,,,,,true,,false,,false,,false,15000,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU4,108978,"Reforço das capacidades da Administração Publica para mobilização financiamentos sustentaveis para o desenvolvimento e gestão transparente com prestação de contas de recursos publicos a nivel nacional e local (UNDP, UNFPA, UNICEF)",UNICEF,United Nations Children's Fund,Core Funding,Multilateral - UN organizations excluding pooled funds,,,15000,,,,15000,true,,false,,false,,false,,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU4,108978,"Reforço das capacidades da Administração Publica para mobilização financiamentos sustentaveis para o desenvolvimento e gestão transparente com prestação de contas de recursos publicos a nivel nacional e local (UNDP, UNFPA, UNICEF)",UNICEF,United Nations Children's Fund,The Joint SDG Fund,Multilateral - UN Inter-agency pooled funds,,,,,,,,true,,false,,false,,false,,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU4,108978,"Reforço das capacidades da Administração Publica para mobilização financiamentos sustentaveis para o desenvolvimento e gestão transparente com prestação de contas de recursos publicos a nivel nacional e local (UNDP, UNFPA, UNICEF)",UNDP,United Nations Development Programme,,,,,,,,,,true,,false,,false,,false,170000,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU4,108978,"Reforço das capacidades da Administração Publica para mobilização financiamentos sustentaveis para o desenvolvimento e gestão transparente com prestação de contas de recursos publicos a nivel nacional e local (UNDP, UNFPA, UNICEF)",UNDP,United Nations Development Programme,Core Funding,Multilateral - UN organizations excluding pooled funds,,,90000,,,,90000,true,,false,,false,,false,,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU4,108978,"Reforço das capacidades da Administração Publica para mobilização financiamentos sustentaveis para o desenvolvimento e gestão transparente com prestação de contas de recursos publicos a nivel nacional e local (UNDP, UNFPA, UNICEF)",UNDP,United Nations Development Programme,The Joint SDG Fund,Multilateral - UN Inter-agency pooled funds,,,80000,,,,80000,true,,false,,false,,false,,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU4,108978,"Reforço das capacidades da Administração Publica para mobilização financiamentos sustentaveis para o desenvolvimento e gestão transparente com prestação de contas de recursos publicos a nivel nacional e local (UNDP, UNFPA, UNICEF)",UNFPA,United Nations Population Fund,,,,,,,,,,true,,false,,false,,false,25000,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU4,108978,"Reforço das capacidades da Administração Publica para mobilização financiamentos sustentaveis para o desenvolvimento e gestão transparente com prestação de contas de recursos publicos a nivel nacional e local (UNDP, UNFPA, UNICEF)",UNFPA,United Nations Population Fund,Core Funding,Multilateral - UN organizations excluding pooled funds,,,25000,,,,25000,true,,false,,false,,false,,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU4,108978,"Reforço das capacidades da Administração Publica para mobilização financiamentos sustentaveis para o desenvolvimento e gestão transparente com prestação de contas de recursos publicos a nivel nacional e local (UNDP, UNFPA, UNICEF)",UNFPA,United Nations Population Fund,The Joint SDG Fund,Multilateral - UN Inter-agency pooled funds,,,,,,,,true,,false,,false,,false,,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU5,108985,"Reforço das capacidades das instituições nacionais e criação de instrumentos inovadoras em matéria de parcerias para o desenvolvimento e na mobilização de recursos (UNDP, UNICEF)",UNDP,United Nations Development Programme,,,,,,,,,,true,,false,,false,,false,140000,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU5,108985,"Reforço das capacidades das instituições nacionais e criação de instrumentos inovadoras em matéria de parcerias para o desenvolvimento e na mobilização de recursos (UNDP, UNICEF)",UNDP,United Nations Development Programme,The Joint SDG Fund,Multilateral - UN Inter-agency pooled funds,,,90000,,,,90000,true,,false,,false,,false,,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU5,108985,"Reforço das capacidades das instituições nacionais e criação de instrumentos inovadoras em matéria de parcerias para o desenvolvimento e na mobilização de recursos (UNDP, UNICEF)",UNDP,United Nations Development Programme,Core Funding,Multilateral - UN organizations excluding pooled funds,,,50000,,,,50000,true,,false,,false,,false,,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU5,108985,"Reforço das capacidades das instituições nacionais e criação de instrumentos inovadoras em matéria de parcerias para o desenvolvimento e na mobilização de recursos (UNDP, UNICEF)",UNICEF,United Nations Children's Fund,,,,,,,,,,true,,false,,false,,false,10000,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU5,108985,"Reforço das capacidades das instituições nacionais e criação de instrumentos inovadoras em matéria de parcerias para o desenvolvimento e na mobilização de recursos (UNDP, UNICEF)",UNICEF,United Nations Children's Fund,The Joint SDG Fund,Multilateral - UN Inter-agency pooled funds,,,,,,,,true,,false,,false,,false,,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU5,108985,"Reforço das capacidades das instituições nacionais e criação de instrumentos inovadoras em matéria de parcerias para o desenvolvimento e na mobilização de recursos (UNDP, UNICEF)",UNICEF,United Nations Children's Fund,Core Funding,Multilateral - UN organizations excluding pooled funds,,,10000,,,,10000,true,,false,,false,,false,,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU6,108993,Implementação das Estrategia de descentralização em municipios piloto e reforço institutional destes municipios para melhor prestação de serviços publicos a nivel local (UNDP),UNDP,United Nations Development Programme,,,,,,,,,,true,,false,,false,,false,60000,,,
1_SPSP 3-2_OC3,"Efeito 3.1: Até 2027, mais pessoas, especialmente mulheres, jovens e grupos vulneráveis, exercerão livremente os seus direitos, participarão e beneficiarão de instituições inclusivas, resilientes, transparentes e responsáveis e de um sistema de governação democrática mais modernizado, transformador e eficaz que defenda o Estado de direito, a nível nacional e local. / Outcome 3: By 2027, more people, especially women, youth and those in vulnerable groups, freely exercise their rights, participate in, and benefit from, inclusive, resilient, transparent, and accountable institutions and a more modernized, transformative and effective system of democratic governance that upholds the rule of law, at national and local levels.",1_SPSP 3-2_OC3-3_OU3.1.3,"Produto 3.1.3: As instituições públicas e privadas a todos os níveis têm capacidades reforçadas para coordenar, desenvolver parcerias e aumentar a mobilização de recursos financeiros e técnicos internos e externos, incluindo da diáspora.",2023-03-01,2023-12-31,1_SPSP 3-2_OC3-3_OU3.1.3-4_SOU6,108993,Implementação das Estrategia de descentralização em municipios piloto e reforço institutional destes municipios para melhor prestação de serviços publicos a nivel local (UNDP),UNDP,United Nations Development Programme,Core Funding,Multilateral - UN organizations excluding pooled funds,,,60000,,,,60000,true,,false,,false,,false,,,,
